customer_id,segment,R,F,M,RFM_score,recency,frequency,monetary,ticket_count,avg_sentiment,return_rate,avg_discount,sessions_30d,last_campaign_received,manual_priority_bucket
CUST00239,New / Low-Engagement,1,1,1,3,320,1,208.1,0.0,,0.0,0.51,4,bundle_discount,high
CUST00240,New / Low-Engagement,3,2,3,8,56,2,2277.31,1.0,-0.11,0.0,0.18,4,bundle_discount,medium
CUST00241,Loyal Customers,5,3,4,12,6,3,3041.48,0.0,,0.0,0.38999999999999996,12,new_launch,low
CUST00242,Loyal Customers,3,5,4,12,82,6,3655.25,0.0,,0.0,0.29833333333333334,11,none,high
CUST00243,Loyal Customers,3,4,4,11,69,4,3129.06,1.0,0.47,0.25,0.395,3,free_shipping,medium
CUST00244,New / Low-Engagement,2,2,3,7,144,2,2449.86,0.0,,0.0,0.22499999999999998,1,welcome_offer,high
CUST00245,New / Low-Engagement,3,2,2,7,73,2,1245.78,0.0,,0.0,0.36,6,free_shipping,medium
CUST00246,Loyal Customers,3,3,3,9,52,3,1985.72,1.0,-0.48,0.0,0.25,6,none,medium
CUST00247,High-Value Unhappy,3,5,5,13,57,11,5611.35,3.0,-0.33,0.0,0.41363636363636364,5,bundle_discount,medium
CUST00248,Loyal Customers,3,5,5,13,71,7,4187.5599999999995,0.0,,0.0,0.3171428571428571,2,none,medium
CUST00249,At-Risk,1,3,3,7,162,3,1761.46,0.0,,0.0,0.4066666666666667,5,free_shipping,high
CUST00250,New / Low-Engagement,4,1,2,7,35,1,837.19,0.0,,0.0,0.3,6,new_launch,low
CUST00251,New / Low-Engagement,4,1,2,7,41,1,966.73,1.0,-1.0,1.0,0.37,14,free_shipping,medium
CUST00252,At-Risk,1,5,5,11,190,6,5194.02,0.0,,0.0,0.3216666666666667,4,free_shipping,high
CUST00253,At-Risk,1,3,3,7,191,3,1901.1299999999999,0.0,,0.0,0.19999999999999998,3,new_launch,high
CUST00254,At-Risk,1,4,4,9,183,4,3041.57,0.0,,0.0,0.33999999999999997,4,free_shipping,high
CUST00255,Champions,4,5,5,14,22,6,4806.29,2.0,-0.475,0.16666666666666666,0.19833333333333333,10,bundle_discount,medium
CUST00256,New / Low-Engagement,1,2,3,6,181,2,1727.8400000000001,1.0,0.05,0.0,0.105,1,free_shipping,high
CUST00257,New / Low-Engagement,3,2,2,7,55,2,1042.47,0.0,,0.0,0.3,7,free_shipping,medium
CUST00258,Champions,4,5,5,14,42,10,6259.64,1.0,-1.0,0.0,0.27199999999999996,7,free_shipping,medium
CUST00259,Dormant,1,1,2,4,192,1,1519.33,0.0,,0.0,0.32,0,new_launch,high
CUST00260,New / Low-Engagement,5,2,3,10,2,2,1820.81,0.0,,0.0,0.395,7,bundle_discount,low
CUST00261,New / Low-Engagement,3,1,1,5,51,1,350.44,0.0,,0.0,0.44,0,free_shipping,high
CUST00262,New / Low-Engagement,5,2,2,9,9,2,1318.44,0.0,,0.0,0.12,5,new_launch,low
CUST00263,Champions,4,5,5,14,25,12,7940.0,6.0,-0.425,0.25,0.3475,15,welcome_offer,medium
CUST00264,New / Low-Engagement,4,2,1,7,31,2,671.0999999999999,1.0,-0.22,0.0,0.31,7,free_shipping,medium
CUST00265,New / Low-Engagement,3,1,1,5,77,1,510.24,0.0,,0.0,0.38,7,none,high
CUST00266,At-Risk,1,4,5,10,158,4,5306.62,2.0,-0.965,0.25,0.255,1,new_launch,high
CUST00267,Champions,4,4,5,13,29,4,4026.2300000000005,2.0,-0.06,0.25,0.25,8,new_launch,medium
CUST00268,Loyal Customers,5,3,3,11,9,3,2097.02,1.0,-0.15,0.0,0.4166666666666667,6,welcome_offer,medium
CUST00269,Loyal Customers,4,3,4,11,30,3,2563.9300000000003,1.0,-0.32,0.0,0.33,11,new_launch,low
CUST00270,New / Low-Engagement,3,2,2,7,75,2,968.72,0.0,,0.0,0.24000000000000002,8,bundle_discount,medium
CUST00271,Champions,4,4,4,12,32,4,3933.98,0.0,,0.0,0.20750000000000002,1,new_launch,low
CUST00272,Champions,5,5,5,15,12,13,13721.27,0.0,,0.0,0.22307692307692306,7,bundle_discount,low
CUST00273,Champions,5,5,5,15,13,8,6009.55,4.0,-0.5025000000000001,0.125,0.1925,7,welcome_offer,low
CUST00274,New / Low-Engagement,3,1,1,5,71,1,695.0,0.0,,0.0,0.36,1,bundle_discount,high
CUST00275,At-Risk,1,5,4,10,241,6,3879.21,1.0,0.16,0.0,0.22,5,new_launch,high
CUST00276,Loyal Customers,3,5,5,13,47,6,8721.42,0.0,,0.0,0.22,9,free_shipping,medium
CUST00277,Loyal Customers,5,3,3,11,2,3,1630.27,0.0,,0.0,0.24666666666666667,2,none,low
CUST00278,High-Value Unhappy,3,4,4,11,69,4,2768.06,2.0,-0.22500000000000003,0.0,0.265,7,bundle_discount,medium
CUST00279,Champions,5,5,5,15,12,8,5366.55,1.0,-0.98,0.0,0.34875,9,none,low
CUST00280,Champions,5,5,5,15,10,8,7231.759999999999,0.0,,0.0,0.26875,6,welcome_offer,low
CUST00281,New / Low-Engagement,4,2,2,8,35,2,1161.06,0.0,,0.0,0.335,3,new_launch,low
CUST00282,New / Low-Engagement,1,2,2,5,296,2,774.76,1.0,0.17,0.0,0.33999999999999997,1,new_launch,high
CUST00283,Champions,5,5,5,15,18,10,7871.0,4.0,-0.21250000000000002,0.2,0.327,8,none,medium
CUST00284,New / Low-Engagement,1,2,2,5,291,2,781.62,0.0,,0.0,0.345,1,new_launch,high
CUST00285,Loyal Customers,5,4,3,12,13,4,2158.18,0.0,,0.0,0.3175,10,bundle_discount,low
CUST00286,New / Low-Engagement,1,2,3,6,369,2,2027.25,1.0,-0.83,0.0,0.395,1,free_shipping,high
CUST00287,Loyal Customers,3,5,5,13,69,6,6236.95,1.0,0.86,0.0,0.2866666666666667,8,none,medium
CUST00288,New / Low-Engagement,2,2,2,6,110,2,1096.1,1.0,-1.0,0.0,0.255,1,new_launch,high
CUST00289,New / Low-Engagement,5,2,2,9,5,2,811.06,0.0,,0.0,0.36,5,none,low
CUST00290,New / Low-Engagement,5,1,1,7,9,1,251.16,1.0,-0.65,0.0,0.34,6,new_launch,medium
CUST00291,High-Value Unhappy,3,5,5,13,58,9,5604.34,3.0,-0.3866666666666667,0.2222222222222222,0.33555555555555555,4,welcome_offer,medium
CUST00292,New / Low-Engagement,4,1,1,6,43,1,657.91,1.0,0.19,1.0,0.08,6,none,medium
CUST00293,At-Risk,1,3,3,7,230,3,1699.71,0.0,,0.0,0.3233333333333333,3,new_launch,high
CUST00294,New / Low-Engagement,2,1,3,6,102,1,1714.42,0.0,,0.0,0.12,15,bundle_discount,high
CUST00295,Discount-Sensitive,5,2,3,10,16,2,2000.29,0.0,,0.0,0.53,2,free_shipping,low
CUST00296,At-Risk,2,4,3,9,132,4,1989.83,0.0,,0.0,0.195,2,none,high
CUST00297,New / Low-Engagement,1,1,2,4,154,1,1130.29,1.0,-0.98,0.0,0.16,13,welcome_offer,high
CUST00298,New / Low-Engagement,1,1,2,4,201,1,1122.99,0.0,,0.0,0.2,6,new_launch,high
CUST00299,At-Risk,1,4,3,8,343,4,2302.1800000000003,2.0,-1.0,0.25,0.4175,0,free_shipping,high
CUST00300,Loyal Customers,5,4,3,12,5,4,2276.6099999999997,0.0,,0.0,0.3725,5,none,low
CUST00301,Champions,5,5,5,15,9,7,7023.07,3.0,-0.8300000000000001,0.0,0.18285714285714286,7,welcome_offer,medium
CUST00302,At-Risk,1,4,3,8,148,4,2534.0,3.0,-0.82,0.25,0.3975,4,new_launch,high
CUST00303,High-Value Unhappy,3,4,4,11,48,5,3674.2,2.0,-0.87,0.2,0.21200000000000002,6,none,medium
CUST00304,At-Risk,2,3,4,9,87,3,2837.27,1.0,-1.0,0.0,0.23666666666666666,4,new_launch,high
CUST00305,New / Low-Engagement,1,1,1,3,166,1,531.59,0.0,,0.0,0.19,6,welcome_offer,high
CUST00306,Champions,5,4,4,13,19,5,3658.35,2.0,-0.0049999999999999906,0.2,0.21000000000000002,2,welcome_offer,medium
CUST00307,Loyal Customers,4,3,3,10,32,3,2114.17,1.0,-0.14,0.3333333333333333,0.42333333333333334,0,none,high
CUST00308,New / Low-Engagement,3,2,2,7,66,2,1535.15,0.0,,0.0,0.26,7,none,medium
CUST00309,Loyal Customers,5,3,4,12,8,3,2731.6099999999997,0.0,,0.0,0.3666666666666667,13,none,low
CUST00310,New / Low-Engagement,4,1,1,6,22,1,578.27,1.0,-1.0,1.0,0.2,5,bundle_discount,medium
CUST00311,New / Low-Engagement,3,1,2,6,48,1,1336.82,0.0,,0.0,0.1,4,free_shipping,medium
CUST00312,New / Low-Engagement,3,1,1,5,64,1,486.27,0.0,,0.0,0.2,9,free_shipping,medium
CUST00313,New / Low-Engagement,1,1,1,3,162,1,769.77,1.0,-0.78,0.0,0.33,16,free_shipping,high
CUST00314,New / Low-Engagement,5,1,1,7,16,1,560.98,0.0,,0.0,0.29,0,welcome_offer,high
CUST00315,Champions,5,5,5,15,17,10,10137.960000000001,2.0,-0.185,0.0,0.337,11,free_shipping,low
CUST00316,New / Low-Engagement,2,2,2,6,97,2,1079.82,1.0,0.05,0.5,0.32,1,new_launch,high
CUST00317,New / Low-Engagement,2,1,2,5,100,1,1353.24,0.0,,0.0,0.19,8,none,high
CUST00318,Loyal Customers,3,4,5,12,47,5,5959.01,1.0,0.1,0.0,0.244,2,none,medium
CUST00319,At-Risk,2,5,4,11,147,6,2585.4700000000003,0.0,,0.0,0.32666666666666666,0,bundle_discount,high
CUST00320,Champions,4,5,5,14,25,7,5001.34,1.0,-0.34,0.0,0.32285714285714284,10,none,low
CUST00321,At-Risk,2,5,4,11,116,6,3100.54,2.0,-0.63,0.0,0.3133333333333333,1,bundle_discount,high
CUST00322,Champions,5,4,4,13,4,5,3351.86,0.0,,0.0,0.384,5,new_launch,low
CUST00323,Champions,5,5,5,15,5,8,7225.06,0.0,,0.0,0.32875,6,welcome_offer,low
CUST00324,At-Risk,1,4,5,10,274,4,6039.5599999999995,2.0,-0.935,0.25,0.1925,0,new_launch,high
CUST00325,Loyal Customers,4,3,4,11,44,3,3542.89,0.0,,0.0,0.24,6,welcome_offer,medium
CUST00326,At-Risk,2,3,3,8,124,3,1868.65,1.0,0.78,0.0,0.23666666666666666,7,none,high
CUST00327,New / Low-Engagement,5,3,2,10,2,3,1087.67,0.0,,0.0,0.3133333333333333,7,bundle_discount,low
CUST00328,New / Low-Engagement,1,1,1,3,322,1,371.68,0.0,,0.0,0.32,2,bundle_discount,high
CUST00329,New / Low-Engagement,5,1,1,7,1,1,299.28,0.0,,0.0,0.06,1,welcome_offer,high
CUST00330,New / Low-Engagement,3,3,2,8,74,3,1307.8000000000002,1.0,0.19,0.0,0.33,1,none,medium
CUST00331,At-Risk,1,4,4,9,151,5,3450.66,2.0,-0.235,0.2,0.422,1,free_shipping,high
CUST00332,New / Low-Engagement,4,2,3,9,24,2,2059.8,2.0,-0.685,0.5,0.375,0,bundle_discount,medium
CUST00333,New / Low-Engagement,3,1,2,6,75,1,870.15,0.0,,0.0,0.07,3,new_launch,medium
CUST00334,Loyal Customers,3,3,3,9,85,3,2170.31,1.0,-0.04,0.3333333333333333,0.35666666666666663,2,new_launch,high
CUST00335,At-Risk,1,3,3,7,148,3,2480.1,2.0,-0.605,0.0,0.38999999999999996,7,free_shipping,high
CUST00336,Loyal Customers,4,4,3,11,29,4,1900.82,0.0,,0.0,0.2225,5,new_launch,low
CUST00337,New / Low-Engagement,5,2,3,10,7,2,1887.73,1.0,0.03,0.0,0.385,2,welcome_offer,medium
CUST00338,New / Low-Engagement,5,1,2,8,12,1,887.38,1.0,-0.83,1.0,0.27,6,bundle_discount,medium
CUST00339,At-Risk,2,4,4,10,92,4,2671.88,1.0,-1.0,0.25,0.3125,13,free_shipping,high
CUST00340,Champions,4,5,5,14,46,8,5565.53,1.0,-1.0,0.125,0.17875,8,new_launch,medium
CUST00341,New / Low-Engagement,5,1,2,8,19,1,790.16,0.0,,0.0,0.46,11,none,low
CUST00342,Loyal Customers,5,3,4,12,1,3,2620.58,1.0,-0.73,0.0,0.4166666666666667,9,free_shipping,medium
CUST00343,At-Risk,2,4,3,9,94,5,2489.52,0.0,,0.0,0.248,7,none,high
CUST00344,At-Risk,1,4,5,10,189,5,4461.57,4.0,-0.525,0.0,0.17200000000000001,5,welcome_offer,high
CUST00345,Champions,5,4,5,14,3,5,5510.36,1.0,-1.0,0.0,0.154,15,bundle_discount,low
CUST00346,High-Value Unhappy,3,5,5,13,72,11,10011.3,2.0,-0.67,0.18181818181818182,0.25363636363636366,13,new_launch,medium
CUST00347,At-Risk,1,4,4,9,184,4,3311.46,1.0,0.21,0.0,0.3825,8,new_launch,high
CUST00348,Loyal Customers,5,3,3,11,1,3,2509.74,0.0,,0.0,0.25666666666666665,14,new_launch,low
CUST00349,Loyal Customers,3,4,4,11,74,4,3794.38,0.0,,0.0,0.2475,2,none,medium
CUST00350,New / Low-Engagement,4,1,1,6,41,1,537.51,0.0,,0.0,0.12,18,free_shipping,medium
CUST00351,Champions,5,5,5,15,9,7,7447.2,3.0,-0.5733333333333334,0.14285714285714285,0.21,4,none,medium
CUST00352,New / Low-Engagement,4,1,2,7,27,1,1000.77,0.0,,0.0,0.12,13,new_launch,low
CUST00353,At-Risk,2,4,3,9,118,4,1755.1200000000001,1.0,-0.6,0.0,0.25,4,free_shipping,high
CUST00354,Champions,4,4,4,12,36,5,2894.64,1.0,-0.61,0.0,0.22199999999999998,4,none,medium
CUST00355,At-Risk,1,4,4,9,171,4,3405.2,2.0,-0.935,0.0,0.1175,4,new_launch,high
CUST00356,High-Value Unhappy,5,4,3,12,7,5,2474.34,2.0,-0.38,0.0,0.242,10,new_launch,low
CUST00357,New / Low-Engagement,4,1,1,6,42,1,513.15,1.0,-0.76,0.0,0.29,9,new_launch,medium
CUST00358,New / Low-Engagement,2,2,2,6,101,2,1523.3600000000001,1.0,-0.5,0.0,0.33499999999999996,4,free_shipping,high
CUST00359,Champions,5,5,5,15,3,8,6332.549999999999,0.0,,0.0,0.25,0,none,low
CUST00360,Champions,5,5,5,15,2,6,8052.9800000000005,0.0,,0.0,0.165,1,bundle_discount,high
CUST00361,New / Low-Engagement,1,1,1,3,169,1,361.04,1.0,-1.0,1.0,0.12,3,new_launch,high
CUST00362,Loyal Customers,4,4,3,11,23,4,2137.19,1.0,-0.43,0.0,0.31,12,none,low
CUST00363,New / Low-Engagement,4,1,1,6,27,1,413.99,1.0,-0.78,0.0,0.32,2,none,medium
CUST00364,At-Risk,1,3,3,7,359,3,2049.88,2.0,-0.16999999999999998,0.0,0.24666666666666667,0,new_launch,high
CUST00365,New / Low-Engagement,1,1,2,4,158,1,1015.06,0.0,,0.0,0.21,7,bundle_discount,high
CUST00366,At-Risk,2,4,5,11,92,4,5279.17,1.0,-0.95,0.0,0.185,2,none,high
CUST00367,New / Low-Engagement,1,1,2,4,212,1,884.81,0.0,,0.0,0.14,1,none,high
CUST00368,New / Low-Engagement,3,1,1,5,55,1,348.81,1.0,-0.3,1.0,0.25,7,none,medium
CUST00369,Loyal Customers,3,3,3,9,71,3,2263.62,0.0,,0.0,0.25333333333333335,7,new_launch,medium
CUST00370,New / Low-Engagement,1,1,1,3,172,1,452.14,0.0,,0.0,0.42,8,new_launch,high
CUST00371,At-Risk,2,3,4,9,124,3,2631.54,1.0,0.16,0.0,0.16666666666666666,4,welcome_offer,high
CUST00372,New / Low-Engagement,3,1,1,5,56,1,431.11,1.0,0.32,0.0,0.38,2,welcome_offer,medium
CUST00373,New / Low-Engagement,3,2,3,8,73,2,1612.8899999999999,0.0,,0.0,0.3,9,none,medium
CUST00374,Dormant,1,2,2,5,219,2,795.8299999999999,1.0,-0.37,0.0,0.345,0,none,high
CUST00375,Loyal Customers,3,5,4,12,85,6,3564.29,1.0,-0.26,0.0,0.32833333333333337,2,free_shipping,high
CUST00376,Champions,4,5,5,14,45,8,5532.45,0.0,,0.0,0.2675,5,new_launch,medium
CUST00377,Loyal Customers,3,4,3,10,80,4,2214.32,0.0,,0.0,0.2625,10,free_shipping,high
CUST00378,New / Low-Engagement,2,1,3,6,99,1,1622.32,0.0,,0.0,0.29,4,bundle_discount,high
CUST00379,New / Low-Engagement,3,2,2,7,75,2,1029.97,0.0,,0.0,0.16,2,bundle_discount,medium
CUST00380,Champions,4,5,4,13,39,6,3460.9,1.0,-0.86,0.0,0.4033333333333333,8,new_launch,medium
CUST00381,New / Low-Engagement,1,1,1,3,182,1,597.86,1.0,-1.0,0.0,0.28,2,free_shipping,high
CUST00382,New / Low-Engagement,4,2,1,7,45,2,766.55,0.0,,0.0,0.105,6,bundle_discount,medium
CUST00383,Champions,5,5,5,15,8,6,4050.1099999999997,3.0,-0.9066666666666667,0.16666666666666666,0.20000000000000004,14,none,medium
CUST00384,New / Low-Engagement,4,1,1,6,26,1,470.31,0.0,,0.0,0.22,0,bundle_discount,high
CUST00385,High-Value Unhappy,3,5,5,13,63,7,5606.02,3.0,-0.4566666666666667,0.0,0.29714285714285715,6,none,medium
CUST00386,Champions,5,5,5,15,0,6,4989.88,1.0,-0.26,0.0,0.24166666666666667,13,bundle_discount,low
CUST00387,New / Low-Engagement,4,1,1,6,40,1,721.21,0.0,,0.0,0.31,1,free_shipping,high
CUST00388,Champions,4,4,4,12,37,5,2574.36,1.0,-0.5,0.0,0.328,6,bundle_discount,medium
CUST00389,Champions,5,5,5,15,14,9,6570.38,3.0,-0.42,0.0,0.29888888888888887,11,new_launch,medium
CUST00390,New / Low-Engagement,3,2,3,8,54,2,1639.4299999999998,1.0,-1.0,0.0,0.35,4,none,medium
CUST00391,Loyal Customers,5,3,4,12,1,3,2830.86,0.0,,0.0,0.23666666666666666,4,none,low
CUST00392,At-Risk,2,5,5,12,133,7,5290.95,0.0,,0.0,0.2785714285714286,4,free_shipping,high
CUST00393,New / Low-Engagement,5,2,3,10,12,2,2231.04,1.0,0.73,0.0,0.19,5,new_launch,medium
CUST00394,New / Low-Engagement,5,1,1,7,1,1,404.19,1.0,-0.52,0.0,0.21,12,new_launch,medium
CUST00395,New / Low-Engagement,4,3,2,9,35,3,1418.71,1.0,-0.05,0.0,0.31666666666666665,12,welcome_offer,low
CUST00396,Champions,5,4,4,13,10,5,3031.7799999999997,1.0,-0.73,0.0,0.21399999999999997,10,welcome_offer,medium
CUST00397,High-Value Unhappy,3,5,5,13,79,11,9647.73,4.0,-0.35750000000000004,0.0,0.21545454545454545,3,free_shipping,high
CUST00398,Champions,5,4,4,13,8,4,2823.02,1.0,-0.34,0.0,0.28500000000000003,11,bundle_discount,medium
CUST00399,At-Risk,1,4,4,9,262,4,2749.65,0.0,,0.0,0.3025,3,free_shipping,high
CUST00400,New / Low-Engagement,4,1,1,6,44,1,402.05,0.0,,0.0,0.61,9,none,medium
CUST00401,New / Low-Engagement,3,1,1,5,66,1,568.99,1.0,-0.09,0.0,0.19,2,welcome_offer,medium
CUST00402,At-Risk,2,3,2,7,132,3,1410.06,1.0,-0.48,0.0,0.36000000000000004,1,none,high
CUST00403,New / Low-Engagement,4,2,3,9,21,2,2029.3200000000002,0.0,,0.0,0.12,15,none,low
CUST00404,At-Risk,1,5,5,11,193,6,4631.52,2.0,-0.44499999999999995,0.0,0.20666666666666667,1,none,high
CUST00405,New / Low-Engagement,5,1,1,7,2,1,282.03,1.0,-1.0,1.0,0.5,4,new_launch,medium
CUST00406,New / Low-Engagement,5,3,2,10,10,3,997.27,1.0,0.36,0.0,0.3433333333333333,10,new_launch,medium
CUST00407,New / Low-Engagement,5,1,3,9,18,1,1569.01,0.0,,0.0,0.36,0,bundle_discount,high
CUST00408,Champions,4,5,5,14,40,7,4155.91,4.0,0.4875,0.14285714285714285,0.23857142857142857,0,free_shipping,high
CUST00409,High-Value Unhappy,3,5,5,13,58,7,4946.35,3.0,-0.7133333333333333,0.42857142857142855,0.2671428571428572,11,free_shipping,medium
CUST00410,New / Low-Engagement,5,2,2,9,1,2,1365.22,1.0,0.21,0.0,0.22,16,none,medium
CUST00411,New / Low-Engagement,1,1,3,5,253,1,1756.76,0.0,,0.0,0.16,1,welcome_offer,high
CUST00412,Dormant,1,1,2,4,529,1,1486.51,0.0,,0.0,0.04,0,none,high
CUST00413,High-Value Unhappy,4,3,3,10,26,3,1644.89,2.0,-0.8,0.3333333333333333,0.45999999999999996,16,new_launch,medium
CUST00414,New / Low-Engagement,5,1,1,7,3,1,311.44,1.0,-0.4,1.0,0.32,5,none,medium
CUST00415,New / Low-Engagement,2,2,3,7,120,2,2282.07,1.0,0.5,0.0,0.255,1,bundle_discount,high
CUST00416,New / Low-Engagement,4,2,2,8,28,2,1020.28,1.0,0.14,0.0,0.28500000000000003,4,free_shipping,medium
CUST00417,At-Risk,1,4,4,9,151,4,2750.0299999999997,0.0,,0.0,0.2525,0,welcome_offer,high
CUST00418,New / Low-Engagement,5,2,3,10,5,2,1919.75,1.0,-1.0,0.0,0.13999999999999999,8,welcome_offer,medium
CUST00419,New / Low-Engagement,2,2,3,7,98,2,1795.1,0.0,,0.0,0.30000000000000004,12,new_launch,high
CUST00420,Champions,5,4,5,14,18,4,4050.29,1.0,-1.0,0.0,0.185,14,none,low
CUST00421,Champions,5,5,5,15,0,7,5557.389999999999,2.0,-0.21000000000000002,0.14285714285714285,0.2928571428571428,4,free_shipping,low
CUST00422,New / Low-Engagement,2,2,2,6,125,2,1075.03,0.0,,0.0,0.25,7,new_launch,high
CUST00423,At-Risk,2,3,3,8,135,3,2349.76,0.0,,0.0,0.21666666666666667,1,new_launch,high
CUST00424,New / Low-Engagement,2,2,2,6,113,2,1297.49,1.0,-1.0,0.0,0.21000000000000002,5,bundle_discount,high
CUST00425,New / Low-Engagement,2,2,2,6,113,2,1502.44,0.0,,0.0,0.195,12,new_launch,high
CUST00426,New / Low-Engagement,3,2,2,7,77,2,1478.25,0.0,,0.0,0.175,8,new_launch,high
CUST00427,Discount-Sensitive,5,2,1,8,1,2,331.53,1.0,-0.99,0.5,0.41500000000000004,4,new_launch,medium
CUST00428,Loyal Customers,3,4,4,11,74,5,2817.05,1.0,-0.67,0.0,0.31,1,bundle_discount,medium
CUST00429,New / Low-Engagement,5,1,1,7,6,1,432.48,1.0,-0.73,0.0,0.26,13,new_launch,medium
CUST00430,Loyal Customers,4,3,3,10,22,3,2369.81,0.0,,0.0,0.2833333333333333,0,none,low
CUST00431,Discount-Sensitive,1,2,2,5,154,2,903.65,0.0,,0.0,0.435,1,free_shipping,high
CUST00432,At-Risk,2,4,5,11,112,4,5036.07,0.0,,0.0,0.2425,9,welcome_offer,high
CUST00433,Champions,4,5,5,14,36,6,4884.34,4.0,-0.135,0.0,0.295,10,free_shipping,medium
CUST00434,New / Low-Engagement,1,2,2,5,293,2,1034.35,0.0,,0.0,0.25,2,bundle_discount,high
CUST00435,At-Risk,1,3,3,7,200,3,1740.56,1.0,-0.12,0.3333333333333333,0.27,1,free_shipping,high
CUST00436,Loyal Customers,3,4,4,11,49,4,2770.92,0.0,,0.0,0.2,2,none,medium
CUST00437,Dormant,1,1,1,3,151,1,729.22,0.0,,0.0,0.25,0,free_shipping,high
CUST00438,High-Value Unhappy,3,3,3,9,64,3,2466.39,3.0,-0.5933333333333334,1.0,0.16,6,new_launch,medium
CUST00439,At-Risk,2,3,3,8,119,3,1981.34,1.0,-0.43,0.3333333333333333,0.33666666666666667,7,new_launch,high
CUST00440,New / Low-Engagement,3,1,1,5,64,1,325.03,1.0,-0.9,0.0,0.56,5,none,medium
CUST00441,New / Low-Engagement,1,1,2,4,211,1,786.67,1.0,0.11,0.0,0.24,1,free_shipping,high
CUST00442,Loyal Customers,3,5,5,13,69,8,4905.34,1.0,-0.56,0.0,0.36,2,none,medium
CUST00443,At-Risk,1,3,3,7,265,3,1694.35,0.0,,0.0,0.25,2,none,high
CUST00444,New / Low-Engagement,1,1,1,3,232,1,520.84,0.0,,0.0,0.19,1,free_shipping,high
CUST00445,New / Low-Engagement,4,1,3,8,26,1,1594.8,0.0,,0.0,0.43,4,bundle_discount,low
CUST00446,New / Low-Engagement,4,1,1,6,26,1,521.16,0.0,,0.0,0.33,9,welcome_offer,low
CUST00447,Champions,4,5,4,13,36,7,3091.4,2.0,-0.475,0.14285714285714285,0.3671428571428571,6,none,medium
CUST00448,At-Risk,2,4,5,11,136,5,4291.91,3.0,-0.19666666666666666,0.4,0.202,11,free_shipping,high
CUST00449,New / Low-Engagement,1,2,1,4,209,2,661.52,0.0,,0.0,0.38,1,free_shipping,high
CUST00450,New / Low-Engagement,4,1,2,7,44,1,862.9,0.0,,0.0,0.24,5,free_shipping,medium
CUST00451,Champions,4,4,4,12,29,4,3636.0,2.0,-0.16999999999999998,0.25,0.1625,3,none,low
CUST00452,At-Risk,1,5,3,9,256,6,1929.85,1.0,0.02,0.0,0.38999999999999996,2,none,high
CUST00453,Champions,5,4,4,13,17,4,3032.93,1.0,-0.41,0.0,0.28500000000000003,1,welcome_offer,medium
CUST00454,Champions,5,4,4,13,13,4,2655.42,2.0,0.8049999999999999,0.0,0.1525,17,new_launch,medium
CUST00455,At-Risk,1,3,3,7,273,3,1616.76,1.0,-0.09,0.0,0.43,0,bundle_discount,high
CUST00456,At-Risk,2,4,4,10,147,4,3440.2,1.0,-0.46,0.0,0.1575,0,bundle_discount,high
CUST00457,New / Low-Engagement,1,2,2,5,321,2,1371.21,0.0,,0.0,0.15000000000000002,1,free_shipping,high
CUST00458,Discount-Sensitive,5,2,2,9,4,2,1371.81,0.0,,0.0,0.4,4,welcome_offer,low
CUST00459,At-Risk,1,3,4,8,237,3,2928.0299999999997,2.0,-0.8049999999999999,0.3333333333333333,0.18000000000000002,5,new_launch,high
CUST00460,Champions,5,5,5,15,19,11,9241.95,1.0,-0.28,0.09090909090909091,0.2690909090909091,8,free_shipping,medium
CUST00461,At-Risk,1,4,3,8,194,4,1579.47,0.0,,0.0,0.305,3,none,high
CUST00462,Loyal Customers,4,3,4,11,35,3,2689.5,1.0,-0.19,0.0,0.3566666666666667,2,welcome_offer,low
CUST00463,Champions,4,4,5,13,29,4,5048.68,0.0,,0.0,0.2525,0,new_launch,low
CUST00464,At-Risk,2,5,5,12,106,10,6495.79,3.0,-0.19999999999999998,0.1,0.34500000000000003,6,none,high
CUST00465,New / Low-Engagement,1,1,2,4,177,1,1298.74,0.0,,0.0,0.37,3,none,high
CUST00466,Champions,4,5,5,14,25,10,5238.91,2.0,-0.4,0.1,0.326,9,welcome_offer,low
CUST00467,New / Low-Engagement,5,2,2,9,3,2,1180.98,0.0,,0.0,0.295,7,none,low
CUST00468,New / Low-Engagement,1,2,2,5,198,2,1077.8600000000001,1.0,-0.59,0.5,0.385,1,none,high
CUST00469,Loyal Customers,5,3,3,11,19,3,1886.95,0.0,,0.0,0.4533333333333333,8,free_shipping,low
CUST00470,At-Risk,1,4,4,9,166,5,3508.62,2.0,-0.85,0.0,0.362,1,free_shipping,high
CUST00471,New / Low-Engagement,2,1,1,4,126,1,307.23,0.0,,0.0,0.49,5,none,high
CUST00472,At-Risk,2,3,4,9,114,3,2846.8,0.0,,0.0,0.15333333333333332,0,none,high
CUST00473,At-Risk,2,5,4,11,121,6,3513.72,2.0,-0.8200000000000001,0.16666666666666666,0.24166666666666667,0,bundle_discount,high
CUST00474,Loyal Customers,4,3,3,10,22,3,1652.35,1.0,-0.29,0.3333333333333333,0.24333333333333332,5,free_shipping,low
CUST00475,Champions,4,5,5,14,39,9,6914.04,0.0,,0.0,0.20222222222222222,2,none,medium
CUST00476,At-Risk,2,5,5,12,140,7,6233.25,3.0,-0.52,0.14285714285714285,0.38285714285714284,6,bundle_discount,high
CUST00477,Loyal Customers,3,4,4,11,60,4,3034.67,0.0,,0.0,0.48,2,bundle_discount,medium
